-1,-1,-1,-1,8,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,10,-1,-1,-1
-1,-1,-1,-1610612736,12,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,11,2,-1,-1
-1,-1,-1,8,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,10,-1,-1
-1,-1,-1,8,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,10,-1,-1
-1,-1,-1,8,27,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,7,7,-1610612729,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,27,10,-1,-1
-1,-1,-1,8,27,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,7,7,-1610612729,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,27,10,-1,-1
-1,-1,-1,8,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612729,7,-1610612729,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,10,-1,-1
-1,-1,-1,8,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,10,-1,-1
-1,-1,-1,16,4,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,3,18,-1,-1
-1,-1,-1,-1,8,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,10,-1,-1,-1
-1,-1,-1,-1,8,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,10,-1,-1,-1
-1,-1,-1,-1,16,4,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,3,18,-1,-1,-1
-1,-1,-1,-1,-1,16,4,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,3,18,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,16,4,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,3,18,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,16,4,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,3,18,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,16,17,4,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,-1610612727,3,17,18,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,4,-1610612727,-1610612727,-1610612727,28,-1610612727,-1610612727,-1610612727,3,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,17,17,17,17,17,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
